# 3D Systems, Inc.
# New Model
-40.5202322 11.7675867 78.1458914
-40.5910164 12.1461889 78.2633498
-61.9564652 -4.7997902 -84.2389092
-61.8428960 -5.0437013 -84.1810107
-61.6653338 -5.2778483 -84.0178132
-59.8862134 -8.3011827 -84.3793228
-60.0070059 -8.5030803 -84.0778574
-60.1835586 -8.6797969 -84.1894820
-61.6852231 -6.0776062 -86.4563882
-61.6840199 -6.3778111 -86.3192901
-61.7009997 -3.0435657 -85.4186490
-61.5336783 -2.9947078 -85.6092274
-61.8025959 -1.8888132 -84.9392936
-61.8966185 -4.5883274 -84.1813087
-61.6412647 -4.5938720 -84.1309428
-61.6282038 -3.7945625 -87.2756764
-14.4872637 -14.0603604 78.7460357
-14.6846557 -13.6797242 78.8060874
-14.7911832 -14.2459534 78.8826644
-61.4002943 -9.2605622 -83.0663368
-61.4732169 -1.5498858 -84.9082023
-61.5814589 -8.8842465 -84.3928456
50.2251498 47.8287190 -1.8348050
50.3596067 47.5525744 -1.5377799
50.2787679 47.6057231 -2.1804823
-61.6646223 -6.5296395 -84.1414705
-61.5191311 -6.9296146 -84.1602460
-61.3712147 -6.4268173 -83.9729160
-36.8761159 30.1879197 74.5932236
-36.8336849 30.3534716 74.9510378
-37.2070260 30.4658506 74.9208257
-61.6231859 -4.5704069 -87.1323645
-61.5239516 -0.0723649 -85.8655274
-61.7370866 -8.8157067 -84.7465619
-14.0899699 -19.3501133 -71.4773238
-14.4736432 -19.7625197 -71.5181082
-14.8498779 -19.4491576 -71.6048703
-14.4255487 -17.8001244 -71.6481358
-14.9954762 -18.0555489 -71.7242509
-14.9099594 -17.6887196 -71.7407614
-61.6474524 -4.4449274 -84.1035917
-61.1588135 -2.8589186 -84.2033029
-61.3006353 -8.0256416 -85.7748538
-61.1441396 -7.6055103 -86.1467496
-61.4290796 -5.9148236 -86.8239403
-61.4623539 -6.6794981 -86.4308402
-61.4069775 -8.3672926 -85.4967162
-61.3671578 -8.6888717 -85.2235854
-61.4041127 -7.3868935 -83.7323442
-61.6004318 -8.9259408 -84.7230777
-61.5284666 0.5914387 -86.2106159
-61.3290407 -3.5529379 -87.5656679
-61.3887943 -3.2506704 -87.1855170
-61.0674880 -3.4215073 -87.8804997
-60.8471222 -3.1468668 -87.9554003
-60.7293546 -2.9790073 -87.6713172
-61.3897145 -3.0158025 -86.4097029
-60.8604215 -2.9574395 -87.0797187
-61.5034774 -6.2957597 -86.5630060
-61.3843277 -3.9105723 -84.3601301
-61.2563044 -7.1567567 -84.1565654
-61.3912642 -4.0806499 -87.5399858
-61.3586530 -4.4358890 -87.5011012
-61.5433268 -5.6701014 -83.8451311
-61.4219345 -6.1268215 -83.7406814
-61.2917691 -6.3729598 -83.7878659
-60.9822534 -9.3553634 -82.6410130
-61.2820499 -8.8797444 -83.2375214
-60.8372577 -8.7560844 -82.9133987
-61.5672395 -3.4962485 -84.3409151
-61.3340549 -9.0818666 -84.8090798
-61.4832416 -8.9868177 -84.6407041
-61.4549294 -2.9443013 -85.2184594
