# 3D Systems, Inc.
# New Model
-59.8919988 -31.4089991 -77.6930004
-59.0829998 -31.5769985 -77.6790008
-59.4373904 -28.5789594 -80.2872330
-59.2362247 -29.1939396 -80.3404972
-59.1330342 -35.0893363 -77.7654722
-59.0724126 -34.4770923 -77.5387213
-59.1969974 -34.7596072 -77.6422620
-59.2981800 -28.3332486 -78.3706605
-59.2425317 -26.3595078 -78.8935497
57.2272018 -12.8859514 27.8099403
56.7357279 -13.0209737 28.1137154
57.1476407 -13.5402391 27.9402640
-58.6927384 -35.6811173 -78.0688077
-58.5199781 -36.5762748 -78.5232335
-59.2991449 -33.1469513 -79.0318549
-59.0828694 -33.3710797 -78.8198262
-59.1740012 -33.4770009 -77.9400021
-59.1375194 -33.4643759 -78.3857331
-58.4480017 -37.8130004 -78.7139982
-58.8191822 -38.3106358 -78.5507485
-59.2022017 -32.4957371 -79.5752108
-58.8693246 -33.0055133 -79.3895498
-59.3646988 -28.6817960 -75.4752979
-59.3881682 -27.3623690 -75.5989552
-59.2654310 -32.6221734 -76.4359236
-59.3265891 -27.5490489 -80.5695578
-59.2306107 -28.0603040 -80.5393606
-59.4850704 -26.4904909 -80.6918144
-59.7945042 -25.8328766 -80.5982053
-59.0563267 -27.6991595 -78.6049664
-59.0640008 -31.4815007 -80.0384432
-59.1962375 -27.0591676 -80.7662457
-59.3472123 -25.9827171 -80.9070095
-59.1050312 -26.4778323 -80.9380040
-59.1686256 -27.8736688 -75.3450319
-58.9479245 -31.1971046 -75.4344314
-59.2038445 -30.1896408 -75.3957108
-59.1147840 -30.6586903 -75.3869936
-59.0140410 -27.0298440 -78.7998736
-59.2715144 -29.5038745 -75.4080340
-58.8919222 -34.0931416 -77.4107128
-58.8349439 -32.1667269 -79.9679607
-58.8386059 -28.7031550 -80.7152465
-59.0148158 -26.1268429 -81.0315162
-58.9997396 -25.7159863 -81.0865909
-59.5210791 -25.4278667 -80.9349567
-58.7195605 -28.3710696 -78.5702243
-59.0202659 -32.8976549 -77.2058144
-59.0836145 -32.6661952 -77.2642940
-58.9430556 -27.0909443 -75.2276555
-58.9062609 -29.4317678 -80.5545524
